item_id,route_before,route_after_normalization,slug_before,slug_after_normalization,classification,team_correct,collection_correct,media_preserved,route_collision,applied,validated
43369,/items/brasil/teams/internacional/collections/04-15/2015-39cbd9,/items/brasil/teams/internacional/collections/05-15/2015,2015-39cbd9,2015,BOTH,1,1,1,0,TRUE,TRUE
43370,/items/brasil/teams/internacional/collections/04-15/2015-8f516c,/items/brasil/teams/internacional/collections/03-16/2015,2015-8f516c,2015,BOTH,1,1,1,0,TRUE,TRUE
43371,/items/brasil/teams/internacional/collections/04-15/2015-c6da40,/items/brasil/teams/internacional/collections/03-16/2015-91f860,2015-c6da40,2015-91f860,BOTH,1,1,1,0,TRUE,TRUE
43373,/items/brasil/teams/internacional/collections/04-15/2015-091212,/items/brasil/teams/internacional/collections/03-16/2015-b8fd07,2015-091212,2015-b8fd07,BOTH,1,1,1,0,TRUE,TRUE
43377,/items/brasil/teams/internacional/collections/03-17/2016-69ed4b,/items/brasil/teams/internacional/collections/11-17/2016,2016-69ed4b,2016,BOTH,1,1,1,0,TRUE,TRUE
43380,/items/brasil/teams/internacional/collections/03-17/2016-6f8b6a,/items/brasil/teams/internacional/collections/11-17/2016-146f04,2016-6f8b6a,2016-146f04,BOTH,1,1,1,0,TRUE,TRUE
43385,/items/brasil/teams/internacional/collections/07-22/2021-721ba5,/items/brasil/teams/internacional/collections/01-24/2021,2021-721ba5,2021,BOTH,1,1,1,0,TRUE,TRUE
43392,/items/brasil/teams/londrina/collections/04-21/1977-ac24e7,/items/brasil/teams/londrina/collections/11-21/1977,1977-ac24e7,1977,BOTH,1,1,1,0,TRUE,TRUE
43451,/items/brasil/teams/palmeiras/collections/07-17/2013-583783,/items/brasil/teams/palmeiras/collections/04-16/2013,2013-583783,2013,BOTH,1,1,1,0,TRUE,TRUE
43455,/items/brasil/teams/palmeiras/collections/01-16/2015-9c05c5,/items/brasil/teams/palmeiras/collections/03-16/2015,2015-9c05c5,2015,BOTH,1,1,1,0,TRUE,TRUE
43456,/items/brasil/teams/palmeiras/collections/01-16/2015-0fb7e6,/items/brasil/teams/palmeiras/collections/04-16/2015,2015-0fb7e6,2015,BOTH,1,1,1,0,TRUE,TRUE
43457,/items/brasil/teams/palmeiras/collections/01-16/2015-9e405d,/items/brasil/teams/palmeiras/collections/03-16/2015-5ca745,2015-9e405d,2015-5ca745,BOTH,1,1,1,0,TRUE,TRUE
43458,/items/brasil/teams/palmeiras/collections/01-16/2015-349210,/items/brasil/teams/palmeiras/collections/03-16/2015-cf758b,2015-349210,2015-cf758b,BOTH,1,1,1,0,TRUE,TRUE
43462,/items/brasil/teams/palmeiras/collections/01-16/2015-3b9571,/items/brasil/teams/palmeiras/collections/05-15/2015,2015-3b9571,2015,BOTH,1,1,1,0,TRUE,TRUE
43463,/items/brasil/teams/palmeiras/collections/01-16/2015-f557d3,/items/brasil/teams/palmeiras/collections/04-16/2015-700d15,2015-f557d3,2015-700d15,BOTH,1,1,1,0,TRUE,TRUE
43470,/items/brasil/teams/palmeiras/collections/07-17/2016-933801,/items/brasil/teams/palmeiras/collections/02-17/2016,2016-933801,2016,BOTH,1,1,1,0,TRUE,TRUE
43471,/items/brasil/teams/palmeiras/collections/07-17/2016-2fe073,/items/brasil/teams/palmeiras/collections/02-17/2016-25cd08,2016-2fe073,2016-25cd08,BOTH,1,1,1,0,TRUE,TRUE
43472,/items/brasil/teams/palmeiras/collections/07-17/2016-4848c9,/items/brasil/teams/palmeiras/collections/03-17/2016,2016-4848c9,2016,BOTH,1,1,1,0,TRUE,TRUE
43473,/items/brasil/teams/palmeiras/collections/07-17/2016-472cae,/items/brasil/teams/palmeiras/collections/03-17/2016-7b59c1,2016-472cae,2016-7b59c1,BOTH,1,1,1,0,TRUE,TRUE
43474,/items/brasil/teams/palmeiras/collections/07-17/2016-a73dbe,/items/brasil/teams/palmeiras/collections/11-17/2016,2016-a73dbe,2016,BOTH,1,1,1,0,TRUE,TRUE
43477,/items/brasil/teams/palmeiras/collections/08-17/2017-ae7fd1,/items/brasil/teams/palmeiras/collections/11-17/2017,2017-ae7fd1,2017,BOTH,1,1,1,0,TRUE,TRUE
43478,/items/brasil/teams/palmeiras/collections/08-17/2017-d7d3a8,/items/brasil/teams/palmeiras/collections/01-20/2017,2017-d7d3a8,2017,BOTH,1,1,1,0,TRUE,TRUE
43479,/items/brasil/teams/palmeiras/collections/08-17/2017-fbf018,/items/brasil/teams/palmeiras/collections/11-17/2017-2d1e4c,2017-fbf018,2017-2d1e4c,BOTH,1,1,1,0,TRUE,TRUE
43481,/items/brasil/teams/palmeiras/collections/08-17/2017-7d144a,/items/brasil/teams/palmeiras/collections/01-18/2017,2017-7d144a,2017,BOTH,1,1,1,0,TRUE,TRUE
43484,/items/brasil/teams/palmeiras/collections/07-18/2018-acdcb7,/items/brasil/teams/palmeiras/collections/08-18/2018,2018-acdcb7,2018,BOTH,1,1,1,0,TRUE,TRUE
43485,/items/brasil/teams/palmeiras/collections/07-18/2018-97c32e,/items/brasil/teams/palmeiras/collections/08-18/2018-771228,2018-97c32e,2018-771228,BOTH,1,1,1,0,TRUE,TRUE
43486,/items/brasil/teams/palmeiras/collections/07-18/2018-fe94a9,/items/brasil/teams/palmeiras/collections/09-18/2018,2018-fe94a9,2018,BOTH,1,1,1,0,TRUE,TRUE
43488,/items/brasil/teams/palmeiras/collections/07-18/2018-856eaf,/items/brasil/teams/palmeiras/collections/01-19/2018,2018-856eaf,2018,BOTH,1,1,1,0,TRUE,TRUE
43489,/items/brasil/teams/palmeiras/collections/07-18/2018-b1bb05,/items/brasil/teams/palmeiras/collections/11-21/2018,2018-b1bb05,2018,BOTH,1,1,1,0,TRUE,TRUE
43492,/items/brasil/teams/palmeiras/collections/07-18/2018-e1a3be,/items/brasil/teams/palmeiras/collections/01-20/2018,2018-e1a3be,2018,BOTH,1,1,1,0,TRUE,TRUE
43493,/items/brasil/teams/palmeiras/collections/07-18/2018-6fcd3b,/items/brasil/teams/palmeiras/collections/03-19/2018,2018-6fcd3b,2018,BOTH,1,1,1,0,TRUE,TRUE
43498,/items/brasil/teams/palmeiras/collections/03-25/2024-76c2c9,/items/brasil/teams/palmeiras/collections/07-25/2024,2024-76c2c9,2024,BOTH,1,1,1,0,TRUE,TRUE
43572,/items/brasil/teams/santos/collections/02-13/2012-34ecfd,/items/brasil/teams/santos/collections/11-13/2012,2012-34ecfd,2012,BOTH,1,1,1,0,TRUE,TRUE
43578,/items/brasil/teams/santos/collections/06-13/2012-0d7995,/items/brasil/teams/santos/collections/11-14/2012,2012-0d7995,2012,BOTH,1,1,1,0,TRUE,TRUE
43580,/items/brasil/teams/santos/collections/06-13/2012-d1e53a,/items/brasil/teams/santos/collections/07-13/2012,2012-d1e53a,2012,BOTH,1,1,1,0,TRUE,TRUE
43587,/items/brasil/teams/santos/collections/06-14/2014-2aa1f5,/items/brasil/teams/santos/collections/03-15/2014,2014-2aa1f5,2014,BOTH,1,1,1,0,TRUE,TRUE
43588,/items/brasil/teams/santos/collections/06-14/2014-eec1a5,/items/brasil/teams/santos/collections/03-15/2014-d9d1ae,2014-eec1a5,2014-d9d1ae,BOTH,1,1,1,0,TRUE,TRUE
43589,/items/brasil/teams/santos/collections/06-14/2014-9a36f4,/items/brasil/teams/santos/collections/03-15/2014-cb72c3,2014-9a36f4,2014-cb72c3,BOTH,1,1,1,0,TRUE,TRUE
43590,/items/brasil/teams/santos/collections/06-14/2014-ace857,/items/brasil/teams/santos/collections/04-15/2014,2014-ace857,2014,BOTH,1,1,1,0,TRUE,TRUE
43592,/items/brasil/teams/santos/collections/06-14/2014-d904c1,/items/brasil/teams/santos/collections/08-14/2014,2014-d904c1,2014,BOTH,1,1,1,0,TRUE,TRUE
43593,/items/brasil/teams/santos/collections/06-14/2014-d81784,/items/brasil/teams/santos/collections/08-14/2014-df3fa7,2014-d81784,2014-df3fa7,BOTH,1,1,1,0,TRUE,TRUE
43594,/items/brasil/teams/santos/collections/06-14/2014-289404,/items/brasil/teams/santos/collections/08-14/2014-fab357,2014-289404,2014-fab357,BOTH,1,1,1,0,TRUE,TRUE
43595,/items/brasil/teams/santos/collections/06-14/2014-5de94e,/items/brasil/teams/santos/collections/08-14/2014-d5d1e6,2014-5de94e,2014-d5d1e6,BOTH,1,1,1,0,TRUE,TRUE
43599,/items/brasil/teams/santos/collections/05-15/2015-d01959,/items/brasil/teams/santos/collections/01-16/2015,2015-d01959,2015,BOTH,1,1,1,0,TRUE,TRUE
43600,/items/brasil/teams/santos/collections/05-15/2015-7a83ea,/items/brasil/teams/santos/collections/01-16/2015-9ecfbb,2015-7a83ea,2015-9ecfbb,BOTH,1,1,1,0,TRUE,TRUE
43619,/items/brasil/teams/santos/collections/05-15/2015-e77bf7,/items/brasil/teams/santos/collections/01-16/2015-874b1a,2015-e77bf7,2015-874b1a,BOTH,1,1,1,0,TRUE,TRUE
43620,/items/brasil/teams/santos/collections/05-15/2015-a1543a,/items/brasil/teams/santos/collections/01-16/2015-e6db7d,2015-a1543a,2015-e6db7d,BOTH,1,1,1,0,TRUE,TRUE
43636,/items/brasil/teams/santos/collections/04-16/2016-211ae8,/items/brasil/teams/santos/collections/03-17/2016,2016-211ae8,2016,BOTH,1,1,1,0,TRUE,TRUE
43637,/items/brasil/teams/santos/collections/04-16/2016-2f5806,/items/brasil/teams/santos/collections/03-17/2016-38c731,2016-2f5806,2016-38c731,BOTH,1,1,1,0,TRUE,TRUE
43643,/items/brasil/teams/santos/collections/07-17/2017-bb944c,/items/brasil/teams/santos/collections/11-17/2017,2017-bb944c,2017,BOTH,1,1,1,0,TRUE,TRUE
43646,/items/brasil/teams/santos/collections/07-17/2017-5dc03d,/items/brasil/teams/santos/collections/11-17-2/2017,2017-5dc03d,2017,BOTH,1,1,1,0,TRUE,TRUE
43647,/items/brasil/teams/santos/collections/07-17/2017-fd0ad9,/items/brasil/teams/santos/collections/01-18/2017,2017-fd0ad9,2017,BOTH,1,1,1,0,TRUE,TRUE
43649,/items/brasil/teams/santos/collections/06-18/2018-d83270,/items/brasil/teams/santos/collections/07-18/2018,2018-d83270,2018,BOTH,1,1,1,0,TRUE,TRUE
43650,/items/brasil/teams/santos/collections/06-18/2018-93ca60,/items/brasil/teams/santos/collections/10-18/2018,2018-93ca60,2018,BOTH,1,1,1,0,TRUE,TRUE
43651,/items/brasil/teams/santos/collections/06-18/2018-11e6e5,/items/brasil/teams/santos/collections/07-18/2018-248122,2018-11e6e5,2018-248122,BOTH,1,1,1,0,TRUE,TRUE
43652,/items/brasil/teams/santos/collections/06-18/2018-6c81c4,/items/brasil/teams/santos/collections/01-19/2018,2018-6c81c4,2018,BOTH,1,1,1,0,TRUE,TRUE
43653,/items/brasil/teams/santos/collections/06-18/2018-e6dc57,/items/brasil/teams/santos/collections/03-19/2018,2018-e6dc57,2018,BOTH,1,1,1,0,TRUE,TRUE
43654,/items/brasil/teams/santos/collections/06-18/2018-1b054d,/items/brasil/teams/santos/collections/10-18/2018-827530,2018-1b054d,2018-827530,BOTH,1,1,1,0,TRUE,TRUE
43657,/items/brasil/teams/santos/collections/07-19/2019-9e79ee,/items/brasil/teams/santos/collections/11-21/2019,2019-9e79ee,2019,BOTH,1,1,1,0,TRUE,TRUE
43658,/items/brasil/teams/santos/collections/07-19/2019-a61477,/items/brasil/teams/santos/collections/11-21/2019-f2b677,2019-a61477,2019-f2b677,BOTH,1,1,1,0,TRUE,TRUE
43661,/items/brasil/teams/santos/collections/07-19/2019-32dad5,/items/brasil/teams/santos/collections/10-19/2019,2019-32dad5,2019,BOTH,1,1,1,0,TRUE,TRUE
43662,/items/brasil/teams/santos/collections/07-19/2019-4f89e3,/items/brasil/teams/santos/collections/01-20/2019,2019-4f89e3,2019,BOTH,1,1,1,0,TRUE,TRUE
43670,/items/brasil/teams/santos/collections/11-21-2/2021-e8da3f,/items/brasil/teams/santos/collections/02-22/2021,2021-e8da3f,2021,BOTH,1,1,1,0,TRUE,TRUE
43671,/items/brasil/teams/santos/collections/11-21-2/2021-f993ab,/items/brasil/teams/santos/collections/02-22/2021-9df988,2021-f993ab,2021-9df988,BOTH,1,1,1,0,TRUE,TRUE
43672,/items/brasil/teams/santos/collections/11-21-2/2021-eb3d84,/items/brasil/teams/santos/collections/02-22/2021-332d0a,2021-eb3d84,2021-332d0a,BOTH,1,1,1,0,TRUE,TRUE
43716,/items/brasil/teams/saopaulo/collections/03-14-2/2013-e2b402,/items/brasil/teams/saopaulo/collections/11-13/2013,2013-e2b402,2013,BOTH,1,1,1,0,TRUE,TRUE
43717,/items/brasil/teams/saopaulo/collections/03-14-2/2013-9f128d,/items/brasil/teams/saopaulo/collections/04-14/2013,2013-9f128d,2013,BOTH,1,1,1,0,TRUE,TRUE
43722,/items/brasil/teams/saopaulo/collections/08-14-2/2014-03e74a,/items/brasil/teams/saopaulo/collections/03-15/2014,2014-03e74a,2014,BOTH,1,1,1,0,TRUE,TRUE
43723,/items/brasil/teams/saopaulo/collections/08-14-2/2014-8d46e1,/items/brasil/teams/saopaulo/collections/03-15/2014-27a662,2014-8d46e1,2014-27a662,BOTH,1,1,1,0,TRUE,TRUE
43724,/items/brasil/teams/saopaulo/collections/08-14-2/2014-01221d,/items/brasil/teams/saopaulo/collections/04-15/2014,2014-01221d,2014,BOTH,1,1,1,0,TRUE,TRUE
43726,/items/brasil/teams/saopaulo/collections/08-14-2/2014-bce5d7,/items/brasil/teams/saopaulo/collections/03-15/2014-a251af,2014-bce5d7,2014-a251af,BOTH,1,1,1,0,TRUE,TRUE
43727,/items/brasil/teams/saopaulo/collections/08-14-2/2014-6247b3,/items/brasil/teams/saopaulo/collections/03-15/2014-8a461f,2014-6247b3,2014-8a461f,BOTH,1,1,1,0,TRUE,TRUE
43728,/items/brasil/teams/saopaulo/collections/08-14-2/2014-4a2d55,/items/brasil/teams/saopaulo/collections/03-15/2014-1f6cae,2014-4a2d55,2014-1f6cae,BOTH,1,1,1,0,TRUE,TRUE
43729,/items/brasil/teams/saopaulo/collections/08-14-2/2014-a7b596,/items/brasil/teams/saopaulo/collections/03-15/2014-ef578d,2014-a7b596,2014-ef578d,BOTH,1,1,1,0,TRUE,TRUE
43733,/items/brasil/teams/saopaulo/collections/04-16/2015-cb78b4,/items/brasil/teams/saopaulo/collections/04-15/2015,2015-cb78b4,2015,BOTH,1,1,1,0,TRUE,TRUE
43734,/items/brasil/teams/saopaulo/collections/04-16/2015-e94215,/items/brasil/teams/saopaulo/collections/04-15/2015-050238,2015-e94215,2015-050238,BOTH,1,1,1,0,TRUE,TRUE
43740,/items/brasil/teams/saopaulo/collections/07-17/2017-60d244,/items/brasil/teams/saopaulo/collections/11-17/2017,2017-60d244,2017,BOTH,1,1,1,0,TRUE,TRUE
43741,/items/brasil/teams/saopaulo/collections/07-17/2017-413b37,/items/brasil/teams/saopaulo/collections/01-18/2017,2017-413b37,2017,BOTH,1,1,1,0,TRUE,TRUE
43742,/items/brasil/teams/saopaulo/collections/07-17/2017-3c78cb,/items/brasil/teams/saopaulo/collections/01-18/2017-3aba7c,2017-3c78cb,2017-3aba7c,BOTH,1,1,1,0,TRUE,TRUE
43743,/items/brasil/teams/saopaulo/collections/07-17/2017-6833e0,/items/brasil/teams/saopaulo/collections/01-18/2017-5b0a7a,2017-6833e0,2017-5b0a7a,BOTH,1,1,1,0,TRUE,TRUE
43745,/items/brasil/teams/saopaulo/collections/06-18/2018-fdf96c,/items/brasil/teams/saopaulo/collections/11-18/2018,2018-fdf96c,2018,BOTH,1,1,1,0,TRUE,TRUE
43746,/items/brasil/teams/saopaulo/collections/06-18/2018-f3950d,/items/brasil/teams/saopaulo/collections/11-18/2018-2af13a,2018-f3950d,2018-2af13a,BOTH,1,1,1,0,TRUE,TRUE
43747,/items/brasil/teams/saopaulo/collections/06-18/2018-c556f8,/items/brasil/teams/saopaulo/collections/11-18/2018-c70796,2018-c556f8,2018-c70796,BOTH,1,1,1,0,TRUE,TRUE
43748,/items/brasil/teams/saopaulo/collections/06-18/2018-45d5a0,/items/brasil/teams/saopaulo/collections/11-18/2018-b711dd,2018-45d5a0,2018-b711dd,BOTH,1,1,1,0,TRUE,TRUE
43755,/items/brasil/teams/saopaulo/collections/11-21/2021-45150f,/items/brasil/teams/saopaulo/collections/07-22/2021,2021-45150f,2021,BOTH,1,1,1,0,TRUE,TRUE
43758,/items/brasil/teams/saopaulo/collections/09-24/2024-120d7b,/items/brasil/teams/saopaulo/collections/03-25/2024,2024-120d7b,2024,BOTH,1,1,1,0,TRUE,TRUE
43759,/items/brasil/teams/saopaulo/collections/09-24/2024-065afa,/items/brasil/teams/saopaulo/collections/03-25/2024-2a1dbc,2024-065afa,2024-2a1dbc,BOTH,1,1,1,0,TRUE,TRUE
43884,/items/brasil/teams/sport/collections/07-17/2017-e5f3db,/items/brasil/teams/sport/collections/11-17/2017,2017-e5f3db,2017,BOTH,1,1,1,0,TRUE,TRUE
43938,/items/brasil/teams/xvpira/collections/07-17/2012-eecdaa,/items/brasil/teams/xvpira/collections/08-22/2012,2012-eecdaa,2012,BOTH,1,1,1,0,TRUE,TRUE
43939,/items/brasil/teams/xvpira/collections/07-17/2012-04b9b4,/items/brasil/teams/xvpira/collections/09-22/2012,2012-04b9b4,2012,BOTH,1,1,1,0,TRUE,TRUE
43948,/items/brasil/teams/xvpira/collections/07-17/2015-25b411,/items/brasil/teams/xvpira/collections/08-22/2015,2015-25b411,2015,BOTH,1,1,1,0,TRUE,TRUE
43950,/items/brasil/teams/xvpira/collections/07-17/2015-f30d6d,/items/brasil/teams/xvpira/collections/08-22/2015-139dc5,2015-f30d6d,2015-139dc5,BOTH,1,1,1,0,TRUE,TRUE
43951,/items/brasil/teams/xvpira/collections/07-17/2015-2f2642,/items/brasil/teams/xvpira/collections/08-22/2015-b467dc,2015-2f2642,2015-b467dc,BOTH,1,1,1,0,TRUE,TRUE
44018,/items/italia/teams/bologna/collections/03-20/1963-1964-ac60b2,/items/italia/teams/bologna/collections/04-20/1963-1964,1963-1964-ac60b2,1963-1964,BOTH,1,1,1,0,TRUE,TRUE
44129,/items/italia/teams/cagliari/collections/11-13/2012-2013-3cab71,/items/italia/teams/cagliari/collections/01-14/2012-2013,2012-2013-3cab71,2012-2013,BOTH,1,1,1,0,TRUE,TRUE
44152,/items/italia/teams/cagliari/collections/03-14-2/2013-2014-194cc9,/items/italia/teams/cagliari/collections/07-17/2013-2014,2013-2014-194cc9,2013-2014,BOTH,1,1,1,0,TRUE,TRUE
44156,/items/italia/teams/cagliari/collections/02-17/2014-2015-0599b2,/items/italia/teams/cagliari/collections/07-17/2014-2015,2014-2015-0599b2,2014-2015,BOTH,1,1,1,0,TRUE,TRUE
44157,/items/italia/teams/cagliari/collections/02-17/2014-2015-653029,/items/italia/teams/cagliari/collections/07-17/2014-2015-33a6e2,2014-2015-653029,2014-2015-33a6e2,BOTH,1,1,1,0,TRUE,TRUE
44158,/items/italia/teams/cagliari/collections/02-17/2014-2015-7ea559,/items/italia/teams/cagliari/collections/07-17/2014-2015-534f3e,2014-2015-7ea559,2014-2015-534f3e,BOTH,1,1,1,0,TRUE,TRUE
44159,/items/italia/teams/cagliari/collections/02-17/2014-2015-900e9d,/items/italia/teams/cagliari/collections/07-17/2014-2015-8965cc,2014-2015-900e9d,2014-2015-8965cc,BOTH,1,1,1,0,TRUE,TRUE
44160,/items/italia/teams/cagliari/collections/02-17/2014-2015-d037aa,/items/italia/teams/cagliari/collections/07-17/2014-2015-5b2b6f,2014-2015-d037aa,2014-2015-5b2b6f,BOTH,1,1,1,0,TRUE,TRUE
44161,/items/italia/teams/cagliari/collections/02-17/2014-2015-39583b,/items/italia/teams/cagliari/collections/07-17/2014-2015-145ed6,2014-2015-39583b,2014-2015-145ed6,BOTH,1,1,1,0,TRUE,TRUE
44163,/items/italia/teams/cagliari/collections/02-17/2014-2015-a7e52d,/items/italia/teams/cagliari/collections/07-17/2014-2015-4ec1b8,2014-2015-a7e52d,2014-2015-4ec1b8,BOTH,1,1,1,0,TRUE,TRUE
44164,/items/italia/teams/cagliari/collections/02-17/2014-2015-b87563,/items/italia/teams/cagliari/collections/07-17/2014-2015-57bd37,2014-2015-b87563,2014-2015-57bd37,BOTH,1,1,1,0,TRUE,TRUE
44165,/items/italia/teams/cagliari/collections/02-17/2014-2015-b11d1b,/items/italia/teams/cagliari/collections/07-17/2014-2015-464a30,2014-2015-b11d1b,2014-2015-464a30,BOTH,1,1,1,0,TRUE,TRUE
44166,/items/italia/teams/cagliari/collections/02-17/2014-2015-9561aa,/items/italia/teams/cagliari/collections/07-17/2014-2015-e56669,2014-2015-9561aa,2014-2015-e56669,BOTH,1,1,1,0,TRUE,TRUE
44167,/items/italia/teams/cagliari/collections/02-17/2014-2015-ebd9a1,/items/italia/teams/cagliari/collections/07-17/2014-2015-fc6c33,2014-2015-ebd9a1,2014-2015-fc6c33,BOTH,1,1,1,0,TRUE,TRUE
44168,/items/italia/teams/cagliari/collections/02-17/2014-2015-a56135,/items/italia/teams/cagliari/collections/07-17/2014-2015-1fd082,2014-2015-a56135,2014-2015-1fd082,BOTH,1,1,1,0,TRUE,TRUE
44169,/items/italia/teams/cagliari/collections/02-17/2014-2015-eff04f,/items/italia/teams/cagliari/collections/07-17/2014-2015-8587cb,2014-2015-eff04f,2014-2015-8587cb,BOTH,1,1,1,0,TRUE,TRUE
44170,/items/italia/teams/cagliari/collections/02-17/2014-2015-36b6fb,/items/italia/teams/cagliari/collections/07-17/2014-2015-5612d7,2014-2015-36b6fb,2014-2015-5612d7,BOTH,1,1,1,0,TRUE,TRUE
44173,/items/italia/teams/cagliari/collections/02-17/2015-2016-661bf2,/items/italia/teams/cagliari/collections/07-17/2015-2016,2015-2016-661bf2,2015-2016,BOTH,1,1,1,0,TRUE,TRUE
44178,/items/italia/teams/cagliari/collections/02-17/2016-2017-cd200f,/items/italia/teams/cagliari/collections/07-17/2016-2017,2016-2017-cd200f,2016-2017,BOTH,1,1,1,0,TRUE,TRUE
44186,/items/italia/teams/cagliari/collections/02-17/2016-2017-92e52c,/items/italia/teams/cagliari/collections/07-17/2016-2017-5702cc,2016-2017-92e52c,2016-2017-5702cc,BOTH,1,1,1,0,TRUE,TRUE
44225,/items/italia/teams/cagliari/collections/10-19/2018-2019-5d4b59,/items/italia/teams/cagliari/collections/09-24-2/2018-2019,2018-2019-5d4b59,2018-2019,BOTH,1,1,1,0,TRUE,TRUE
44247,/items/italia/teams/cagliari/collections/07-22/2020-2021-2d7d25,/items/italia/teams/cagliari/collections/03-23/2020-2021,2020-2021-2d7d25,2020-2021,BOTH,1,1,1,0,TRUE,TRUE
44268,/items/italia/teams/cagliari/collections/05-24/2023-2024-4c11d4,/items/italia/teams/cagliari/collections/09-24/2023-2024,2023-2024-4c11d4,2023-2024,BOTH,1,1,1,0,TRUE,TRUE
44269,/items/italia/teams/cagliari/collections/05-24/2023-2024-25a6f9,/items/italia/teams/cagliari/collections/09-24/2023-2024-cbd840,2023-2024-25a6f9,2023-2024-cbd840,BOTH,1,1,1,0,TRUE,TRUE
44270,/items/italia/teams/cagliari/collections/05-24/2023-2024-83b892,/items/italia/teams/cagliari/collections/09-24/2023-2024-7fe204,2023-2024-83b892,2023-2024-7fe204,BOTH,1,1,1,0,TRUE,TRUE
44274,/items/italia/teams/cagliari/collections/02-25/2024-2025-518e01,/items/italia/teams/cagliari/collections/07-25/2024-2025,2024-2025-518e01,2024-2025,BOTH,1,1,1,0,TRUE,TRUE
44275,/items/italia/teams/cagliari/collections/02-25/2024-2025-b72a7d,/items/italia/teams/cagliari/collections/07-25/2024-2025-fc5683,2024-2025-b72a7d,2024-2025-fc5683,BOTH,1,1,1,0,TRUE,TRUE
44276,/items/italia/teams/cagliari/collections/02-25/2024-2025-c235b4,/items/italia/teams/cagliari/collections/07-25/2024-2025-f8a32f,2024-2025-c235b4,2024-2025-f8a32f,BOTH,1,1,1,0,TRUE,TRUE
44277,/items/italia/teams/cagliari/collections/02-25/2024-2025-37669f,/items/italia/teams/cagliari/collections/07-25/2024-2025-8359d0,2024-2025-37669f,2024-2025-8359d0,BOTH,1,1,1,0,TRUE,TRUE
44278,/items/italia/teams/cagliari/collections/02-25/2024-2025-9844bf,/items/italia/teams/cagliari/collections/07-25/2024-2025-b8bb32,2024-2025-9844bf,2024-2025-b8bb32,BOTH,1,1,1,0,TRUE,TRUE
44279,/items/italia/teams/cagliari/collections/02-25/2024-2025-df7e90,/items/italia/teams/cagliari/collections/07-25/2024-2025-528a85,2024-2025-df7e90,2024-2025-528a85,BOTH,1,1,1,0,TRUE,TRUE
44280,/items/italia/teams/cagliari/collections/02-25/2024-2025-3e92f1,/items/italia/teams/cagliari/collections/07-25/2024-2025-78ce76,2024-2025-3e92f1,2024-2025-78ce76,BOTH,1,1,1,0,TRUE,TRUE
44296,/items/italia/teams/cagliari/collections/08-18-2/1972-1973-390800,/items/italia/teams/cagliari/collections/03-17/1972-1973,1972-1973-390800,1972-1973,BOTH,1,1,1,0,TRUE,TRUE
44298,/items/italia/teams/cagliari/collections/08-17-2/1973-1974-572267,/items/italia/teams/cagliari/collections/06-23/1973-1974,1973-1974-572267,1973-1974,BOTH,1,1,1,0,TRUE,TRUE
44299,/items/italia/teams/cagliari/collections/08-17-2/1973-1974-85f769,/items/italia/teams/cagliari/collections/03-17/1973-1974,1973-1974-85f769,1973-1974,BOTH,1,1,1,0,TRUE,TRUE
44304,/items/italia/teams/cagliari/collections/06-14/1974-1975-32fa7c,/items/italia/teams/cagliari/collections/03-17/1974-1975,1974-1975-32fa7c,1974-1975,BOTH,1,1,1,0,TRUE,TRUE
44306,/items/italia/teams/cagliari/collections/06-14/1974-1975-84837f,/items/italia/teams/cagliari/collections/08-22/1974-1975,1974-1975-84837f,1974-1975,BOTH,1,1,1,0,TRUE,TRUE
44358,/items/italia/teams/cagliari/collections/10-13/1994-1995-51f074,/items/italia/teams/cagliari/collections/09-24/1994-1995,1994-1995-51f074,1994-1995,BOTH,1,1,1,0,TRUE,TRUE
44378,/items/italia/teams/chievo/collections/01-14/2012-2013-f71de1,/items/italia/teams/chievo/collections/03-14/2012-2013,2012-2013-f71de1,2012-2013,BOTH,1,1,1,0,TRUE,TRUE
44380,/items/italia/teams/chievo/collections/01-14/2013-2014-11b4cf,/items/italia/teams/chievo/collections/03-14/2013-2014,2013-2014-11b4cf,2013-2014,BOTH,1,1,1,0,TRUE,TRUE
44381,/items/italia/teams/chievo/collections/01-14/2013-2014-34a366,/items/italia/teams/chievo/collections/06-14/2013-2014,2013-2014-34a366,2013-2014,BOTH,1,1,1,0,TRUE,TRUE
44382,/items/italia/teams/chievo/collections/01-14/2013-2014-c1c218,/items/italia/teams/chievo/collections/06-14/2013-2014-67a1be,2013-2014-c1c218,2013-2014-67a1be,BOTH,1,1,1,0,TRUE,TRUE
44383,/items/italia/teams/chievo/collections/01-14/2013-2014-0b018a,/items/italia/teams/chievo/collections/06-14/2013-2014-38dc51,2013-2014-0b018a,2013-2014-38dc51,BOTH,1,1,1,0,TRUE,TRUE
44384,/items/italia/teams/chievo/collections/01-14/2013-2014-b008b3,/items/italia/teams/chievo/collections/06-14/2013-2014-9cc706,2013-2014-b008b3,2013-2014-9cc706,BOTH,1,1,1,0,TRUE,TRUE
44385,/items/italia/teams/chievo/collections/01-14/2013-2014-8e7b0c,/items/italia/teams/chievo/collections/06-14-2/2013-2014,2013-2014-8e7b0c,2013-2014,BOTH,1,1,1,0,TRUE,TRUE
44386,/items/italia/teams/chievo/collections/01-14/2013-2014-848941,/items/italia/teams/chievo/collections/06-14/2013-2014-0df6fb,2013-2014-848941,2013-2014-0df6fb,BOTH,1,1,1,0,TRUE,TRUE
