item_id,identity,team_path,collection_before,collection_target,stable_key,item_slug,public_slug,route_before,route_target_provisional,reason,authorization_class
43636,paises/brasil/santos/2016.htm#editorial:hx001:table-288:description-table-297,paises/brasil/santos,camisas/brasil/santos/04_16,camisas/brasil/santos/03_17,item:18fca256fc996526d09ab7a6a422b02ed7e2f5d6252a3941c0a961c6775135bd,2016,2016-211ae8,/items/brasil/teams/santos/collections/04-16/2016-211ae8,/items/brasil/teams/santos/collections/03-17/2016-211ae8,unique record references,ET028_EXCLUSIVE
43637,paises/brasil/santos/2016.htm#editorial:hx001:table-308:description-table-317,paises/brasil/santos,camisas/brasil/santos/04_16,camisas/brasil/santos/03_17,item:c1732a930b68a6770ab3c07d332b753b3142476f624d234930b623a968647a58,2016,2016-2f5806,/items/brasil/teams/santos/collections/04-16/2016-2f5806,/items/brasil/teams/santos/collections/03-17/2016-2f5806,unique record references,ET028_EXCLUSIVE
43643,paises/brasil/santos/2017.htm#editorial:hx001:table-49:description-table-58,paises/brasil/santos,camisas/brasil/santos/07_17,camisas/brasil/santos/11_17,item:2be663ddabefe7d92db5d0dc04f8cda5abe79a1765d42ac315b5cf31381f0b52,2017,2017-bb944c,/items/brasil/teams/santos/collections/07-17/2017-bb944c,/items/brasil/teams/santos/collections/11-17/2017-bb944c,unique record references,ET028_EXCLUSIVE
43646,paises/brasil/santos/2017.htm#editorial:hx001:table-106:description-table-115,paises/brasil/santos,camisas/brasil/santos/07_17,camisas/brasil/santos/11_17_2,item:7323106148d7ba9b1019934065abafabf9366ff0273b8a1bdc28417f48ebf9c1,2017,2017-5dc03d,/items/brasil/teams/santos/collections/07-17/2017-5dc03d,/items/brasil/teams/santos/collections/11-17-2/2017-5dc03d,unique record references,ET028_EXCLUSIVE
43647,paises/brasil/santos/2017.htm#editorial:hx001:table-125:description-table-134,paises/brasil/santos,camisas/brasil/santos/07_17,camisas/brasil/santos/01_18,item:70eede146dc3196d148e7a8201c85bf0008315b63959b1c578adcdeed939749e,2017,2017-fd0ad9,/items/brasil/teams/santos/collections/07-17/2017-fd0ad9,/items/brasil/teams/santos/collections/01-18/2017-fd0ad9,unique record references,ET028_EXCLUSIVE
43649,paises/brasil/santos/2018.htm#editorial:hx001:table-30:description-table-39,paises/brasil/santos,camisas/brasil/santos/06_18,camisas/brasil/santos/07_18,item:2b384dea25f4c2799f5ed69bb8450dc6ba55e232b73d789d6d80e81b056def6f,2018,2018-d83270,/items/brasil/teams/santos/collections/06-18/2018-d83270,/items/brasil/teams/santos/collections/07-18/2018-d83270,unique record references,ET028_EXCLUSIVE
43650,paises/brasil/santos/2018.htm#editorial:hx001:table-49:description-table-58,paises/brasil/santos,camisas/brasil/santos/06_18,camisas/brasil/santos/10_18,item:9a9ffed95df12ec3ab1b575b262eddc1728488f8528f6ce743e0f3a2a8f2d9da,2018,2018-93ca60,/items/brasil/teams/santos/collections/06-18/2018-93ca60,/items/brasil/teams/santos/collections/10-18/2018-93ca60,unique record references,ET028_EXCLUSIVE
43651,paises/brasil/santos/2018.htm#editorial:hx001:table-68:description-table-77,paises/brasil/santos,camisas/brasil/santos/06_18,camisas/brasil/santos/07_18,item:d4d810a525f8ba1b3994cc913dec2cb55e52e30925027142f0c9402b3ebdcd3e,2018,2018-11e6e5,/items/brasil/teams/santos/collections/06-18/2018-11e6e5,/items/brasil/teams/santos/collections/07-18/2018-11e6e5,unique record references,ET028_EXCLUSIVE
43652,paises/brasil/santos/2018.htm#editorial:hx001:table-87:description-table-96,paises/brasil/santos,camisas/brasil/santos/06_18,camisas/brasil/santos/01_19,item:1dd5fee139b80bad6e6180cea44004cfd4287f8d50626c286963a82e0d6a4d24,2018,2018-6c81c4,/items/brasil/teams/santos/collections/06-18/2018-6c81c4,/items/brasil/teams/santos/collections/01-19/2018-6c81c4,unique record references,ET028_EXCLUSIVE
43653,paises/brasil/santos/2018.htm#editorial:hx001:table-106:description-table-117,paises/brasil/santos,camisas/brasil/santos/06_18,camisas/brasil/santos/03_19,item:1681c184711a561de224890d45790ae52318c9f45a094a5409dc9139225fa195,2018,2018-e6dc57,/items/brasil/teams/santos/collections/06-18/2018-e6dc57,/items/brasil/teams/santos/collections/03-19/2018-e6dc57,unique record references,ET028_EXCLUSIVE
43654,paises/brasil/santos/2018.htm#editorial:hx001:table-127:description-table-134,paises/brasil/santos,camisas/brasil/santos/06_18,camisas/brasil/santos/10_18,item:41cb65134f2ad92477a75d36a0e69ba7617c5fe0f3ad2b3a678d3d02ee193273,2018,2018-1b054d,/items/brasil/teams/santos/collections/06-18/2018-1b054d,/items/brasil/teams/santos/collections/10-18/2018-1b054d,unique record references,ET028_EXCLUSIVE
43657,paises/brasil/santos/2019.htm#editorial:hx001:table-50:description-table-59,paises/brasil/santos,camisas/brasil/santos/07_19,camisas/brasil/santos/11_21,item:3aa6233f7c7bd759879919dfa59bde02ac2889685153e3e6d96c420bb25d0aab,2019,2019-9e79ee,/items/brasil/teams/santos/collections/07-19/2019-9e79ee,/items/brasil/teams/santos/collections/11-21/2019-9e79ee,unique record references,ET028_EXCLUSIVE
43658,paises/brasil/santos/2019.htm#editorial:hx001:table-71:description-table-80,paises/brasil/santos,camisas/brasil/santos/07_19,camisas/brasil/santos/11_21,item:1ed3edbecc9bccd3580f3c2563aac58148a92c94ffe28c03206c989ebb8bb7a9,2019,2019-a61477,/items/brasil/teams/santos/collections/07-19/2019-a61477,/items/brasil/teams/santos/collections/11-21/2019-a61477,unique record references,ET028_EXCLUSIVE
43661,paises/brasil/santos/2019.htm#editorial:hx001:table-130:description-table-139,paises/brasil/santos,camisas/brasil/santos/07_19,camisas/brasil/santos/10_19,item:934580e5603064a932b88120fb193761136f4efd339178b72ec627cc764fb159,2019,2019-32dad5,/items/brasil/teams/santos/collections/07-19/2019-32dad5,/items/brasil/teams/santos/collections/10-19/2019-32dad5,unique record references,ET028_EXCLUSIVE
43662,paises/brasil/santos/2019.htm#editorial:hx001:table-149:description-table-158,paises/brasil/santos,camisas/brasil/santos/07_19,camisas/brasil/santos/01_20,item:88f3784ea1657b2bd0ee2ebf8b0a2977caaacedc0c6019e5b453d61cd776f56b,2019,2019-4f89e3,/items/brasil/teams/santos/collections/07-19/2019-4f89e3,/items/brasil/teams/santos/collections/01-20/2019-4f89e3,unique record references,ET028_EXCLUSIVE
43670,paises/brasil/santos/2021.htm#editorial:hx001:table-87:description-table-96,paises/brasil/santos,camisas/brasil/santos/11_21_2,camisas/brasil/santos/02_22,item:0447535513614291c4156e78b580f79dc71706d76cab4a8366af065d5f630da2,2021,2021-e8da3f,/items/brasil/teams/santos/collections/11-21-2/2021-e8da3f,/items/brasil/teams/santos/collections/02-22/2021-e8da3f,unique record references,ET028_EXCLUSIVE
43671,paises/brasil/santos/2021.htm#editorial:hx001:table-106:description-table-115,paises/brasil/santos,camisas/brasil/santos/11_21_2,camisas/brasil/santos/02_22,item:6032b870994cc70d3550eb67d14c255092c09ef0eb6c8ba8cc8c5a84bb56aabe,2021,2021-f993ab,/items/brasil/teams/santos/collections/11-21-2/2021-f993ab,/items/brasil/teams/santos/collections/02-22/2021-f993ab,unique record references,ET028_EXCLUSIVE
43672,paises/brasil/santos/2021.htm#editorial:hx001:table-125:description-table-134,paises/brasil/santos,camisas/brasil/santos/11_21_2,camisas/brasil/santos/02_22,item:e00b5b3bfb8511a24b9d1275be974b93dd8493571eb76322a472995dd21b01c4,2021,2021-eb3d84,/items/brasil/teams/santos/collections/11-21-2/2021-eb3d84,/items/brasil/teams/santos/collections/02-22/2021-eb3d84,unique record references,ET028_EXCLUSIVE
43716,paises/brasil/saopaulo/2013.html#editorial:hx001:table-35:description-table-44,paises/brasil/saopaulo,camisas/brasil/saopaulo/03_14_2,camisas/brasil/saopaulo/11_13,item:af20bbc3320cddbb5c92765ff52ed1c1f55a83b968f82f39ad3e0976b314afff,2013,2013-e2b402,/items/brasil/teams/saopaulo/collections/03-14-2/2013-e2b402,/items/brasil/teams/saopaulo/collections/11-13/2013-e2b402,unique record references,ET028_EXCLUSIVE
43717,paises/brasil/saopaulo/2013.html#editorial:hx001:table-56:description-table-65,paises/brasil/saopaulo,camisas/brasil/saopaulo/03_14_2,camisas/brasil/saopaulo/04_14,item:81e59595be581efccbd8776cee66443189cd9d3c6999a5c8a59a83548bcee9e2,2013,2013-9f128d,/items/brasil/teams/saopaulo/collections/03-14-2/2013-9f128d,/items/brasil/teams/saopaulo/collections/04-14/2013-9f128d,unique record references,ET028_EXCLUSIVE
43722,paises/brasil/saopaulo/2014.html#editorial:hx001:table-39:description-table-48,paises/brasil/saopaulo,camisas/brasil/saopaulo/08_14_2,camisas/brasil/saopaulo/03_15,item:7c08cdc5eb6583885ff5d117ff12a575cbc0d756057e7309df7605ad3c33c063,2014,2014-03e74a,/items/brasil/teams/saopaulo/collections/08-14-2/2014-03e74a,/items/brasil/teams/saopaulo/collections/03-15/2014-03e74a,unique record references,ET028_EXCLUSIVE
43723,paises/brasil/saopaulo/2014.html#editorial:hx001:table-62:description-table-71,paises/brasil/saopaulo,camisas/brasil/saopaulo/08_14_2,camisas/brasil/saopaulo/03_15,item:52fce75240674586d3a16a41575eb2eb7c476b68d45308a0f07ad8d9faf413f1,2014,2014-8d46e1,/items/brasil/teams/saopaulo/collections/08-14-2/2014-8d46e1,/items/brasil/teams/saopaulo/collections/03-15/2014-8d46e1,unique record references,ET028_EXCLUSIVE
43724,paises/brasil/saopaulo/2014.html#editorial:hx001:table-85:description-table-94,paises/brasil/saopaulo,camisas/brasil/saopaulo/08_14_2,camisas/brasil/saopaulo/04_15,item:04995a4173e602233cc8d8995fa823332f5263c4ac743ab0855ac5cca9be3df4,2014,2014-01221d,/items/brasil/teams/saopaulo/collections/08-14-2/2014-01221d,/items/brasil/teams/saopaulo/collections/04-15/2014-01221d,unique record references,ET028_EXCLUSIVE
43726,paises/brasil/saopaulo/2014.html#editorial:hx001:table-131:description-table-140,paises/brasil/saopaulo,camisas/brasil/saopaulo/08_14_2,camisas/brasil/saopaulo/03_15,item:cd164dab9df6e6071ea8ae6b915c370a58754bcfb4e8cdbd17f35de5063ae17b,2014,2014-bce5d7,/items/brasil/teams/saopaulo/collections/08-14-2/2014-bce5d7,/items/brasil/teams/saopaulo/collections/03-15/2014-bce5d7,unique record references,ET028_EXCLUSIVE
43727,paises/brasil/saopaulo/2014.html#editorial:hx001:table-154:description-table-163,paises/brasil/saopaulo,camisas/brasil/saopaulo/08_14_2,camisas/brasil/saopaulo/03_15,item:122c986a644d6daa15d053f1d553eb88d5a98db1d87a3ba214a915135db7b212,2014,2014-6247b3,/items/brasil/teams/saopaulo/collections/08-14-2/2014-6247b3,/items/brasil/teams/saopaulo/collections/03-15/2014-6247b3,unique record references,ET028_EXCLUSIVE
43728,paises/brasil/saopaulo/2014.html#editorial:hx001:table-177:description-table-186,paises/brasil/saopaulo,camisas/brasil/saopaulo/08_14_2,camisas/brasil/saopaulo/03_15,item:4af73533fc05037703492e2148e542f6b7d8dbd4501ab4ed0bfb7fd40f22182b,2014,2014-4a2d55,/items/brasil/teams/saopaulo/collections/08-14-2/2014-4a2d55,/items/brasil/teams/saopaulo/collections/03-15/2014-4a2d55,unique record references,ET028_EXCLUSIVE
43729,paises/brasil/saopaulo/2014.html#editorial:hx001:table-200:description-table-209,paises/brasil/saopaulo,camisas/brasil/saopaulo/08_14_2,camisas/brasil/saopaulo/03_15,item:9c0b7cf3c9ba88cd0431a8fa184f3c40ce7bead2248a93d24b947bd07883c555,2014,2014-a7b596,/items/brasil/teams/saopaulo/collections/08-14-2/2014-a7b596,/items/brasil/teams/saopaulo/collections/03-15/2014-a7b596,unique record references,ET028_EXCLUSIVE
43733,paises/brasil/saopaulo/2015.htm#editorial:hx001:table-99:description-table-106,paises/brasil/saopaulo,camisas/brasil/saopaulo/04_16,camisas/brasil/saopaulo/04_15,item:ee4ed80d9861c23e4d10b344d0299c1e4d8ec64165db2fe9160ad43e46d0032b,2015,2015-cb78b4,/items/brasil/teams/saopaulo/collections/04-16/2015-cb78b4,/items/brasil/teams/saopaulo/collections/04-15/2015-cb78b4,unique record references,ET028_EXCLUSIVE
43734,paises/brasil/saopaulo/2015.htm#editorial:hx001:table-120:description-table-129,paises/brasil/saopaulo,camisas/brasil/saopaulo/04_16,camisas/brasil/saopaulo/04_15,item:a9f3ddae8f92d75409babb0aa451336ddae525dc0be75a49c732885d7a2ca506,2015,2015-e94215,/items/brasil/teams/saopaulo/collections/04-16/2015-e94215,/items/brasil/teams/saopaulo/collections/04-15/2015-e94215,unique record references,ET028_EXCLUSIVE
43740,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-74:description-table-85,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/11_17,item:efaa04a5b02c450e835adf8dd0d8337395aa0d26cc51a35c86efebf974ea3495,2017,2017-60d244,/items/brasil/teams/saopaulo/collections/07-17/2017-60d244,/items/brasil/teams/saopaulo/collections/11-17/2017-60d244,unique record references,ET028_EXCLUSIVE
43741,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-104:description-table-113,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/01_18,item:1f8c19e91fa5fd6319df57cf13af1b792ba66af5f693cde2417dd93f37ae4cfd,2017,2017-413b37,/items/brasil/teams/saopaulo/collections/07-17/2017-413b37,/items/brasil/teams/saopaulo/collections/01-18/2017-413b37,unique record references,ET028_EXCLUSIVE
43742,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-133:description-table-142,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/01_18,item:3b76e2865a3e74bb13aa3833a68045e9225764380b95b175590c1f17ec2af896,2017,2017-3c78cb,/items/brasil/teams/saopaulo/collections/07-17/2017-3c78cb,/items/brasil/teams/saopaulo/collections/01-18/2017-3c78cb,unique record references,ET028_EXCLUSIVE
43743,paises/brasil/saopaulo/2017.htm#editorial:hx001:table-164:description-table-173,paises/brasil/saopaulo,camisas/brasil/saopaulo/07_17,camisas/brasil/saopaulo/01_18,item:9fbfab92747ca4573b640c28aa456d66bcc6bfd73967e99a7bcab578dfe379ea,2017,2017-6833e0,/items/brasil/teams/saopaulo/collections/07-17/2017-6833e0,/items/brasil/teams/saopaulo/collections/01-18/2017-6833e0,unique record references,ET028_EXCLUSIVE
43745,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-48:description-table-57,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:d6f13dfd8d0dff377a47c65eec315bdf9e577a1ec65ac8a2b9014e85ff7c6ea3,2018,2018-fdf96c,/items/brasil/teams/saopaulo/collections/06-18/2018-fdf96c,/items/brasil/teams/saopaulo/collections/11-18/2018-fdf96c,unique record references,ET028_EXCLUSIVE
43746,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-76:description-table-85,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:8877bc47a12da392ebdb0adaab3be61c18ce2fda6c698d767ab302c01f2076ca,2018,2018-f3950d,/items/brasil/teams/saopaulo/collections/06-18/2018-f3950d,/items/brasil/teams/saopaulo/collections/11-18/2018-f3950d,unique record references,ET028_EXCLUSIVE
43747,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-105:description-table-114,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:f35d856d2f57e6710dbfcdc9242b9e6b7c93f4e6c2b97ba385a0e69774dabe06,2018,2018-c556f8,/items/brasil/teams/saopaulo/collections/06-18/2018-c556f8,/items/brasil/teams/saopaulo/collections/11-18/2018-c556f8,unique record references,ET028_EXCLUSIVE
43748,paises/brasil/saopaulo/2018.htm#editorial:hx001:table-134:description-table-143,paises/brasil/saopaulo,camisas/brasil/saopaulo/06_18,camisas/brasil/saopaulo/11_18,item:888b872e15ade1e120726d5bdb2489304c6e2c641debbc27df032361db4edad6,2018,2018-45d5a0,/items/brasil/teams/saopaulo/collections/06-18/2018-45d5a0,/items/brasil/teams/saopaulo/collections/11-18/2018-45d5a0,unique record references,ET028_EXCLUSIVE
43755,paises/brasil/saopaulo/2021.htm#editorial:hx001:table-57:description-table-66,paises/brasil/saopaulo,camisas/brasil/saopaulo/11_21,camisas/brasil/saopaulo/07_22,item:3250f9da090139adfa29994daf8a122a21475aa699ef2961fe997cd118fd8c6b,2021,2021-45150f,/items/brasil/teams/saopaulo/collections/11-21/2021-45150f,/items/brasil/teams/saopaulo/collections/07-22/2021-45150f,unique record references,ET028_EXCLUSIVE
43758,paises/brasil/saopaulo/2024.htm#editorial:hx001:table-90:description-table-99,paises/brasil/saopaulo,camisas/brasil/saopaulo/09_24,camisas/brasil/saopaulo/03_25,item:cc5925ea6ad553fbcf3aa7bb21855d285003fde6d9c1cf39e2968dc635536db6,2024,2024-120d7b,/items/brasil/teams/saopaulo/collections/09-24/2024-120d7b,/items/brasil/teams/saopaulo/collections/03-25/2024-120d7b,unique record references,ET028_EXCLUSIVE
43759,paises/brasil/saopaulo/2024.htm#editorial:hx001:table-123:description-table-132,paises/brasil/saopaulo,camisas/brasil/saopaulo/09_24,camisas/brasil/saopaulo/03_25,item:a79ed29f2eb7b1f44c5a1647469d91d184ca6806b1b6049c40206acf0eaaffdf,2024,2024-065afa,/items/brasil/teams/saopaulo/collections/09-24/2024-065afa,/items/brasil/teams/saopaulo/collections/03-25/2024-065afa,unique record references,ET028_EXCLUSIVE
43884,paises/brasil/sport/2017.htm#editorial:hx001:table-34:description-table-43,paises/brasil/sport,camisas/brasil/sport/07_17,camisas/brasil/sport/11_17,item:d5581f198ba9b0a3652e7188efe0180163fe7fefdbb41e3a2adc72f464c7c30e,2017,2017-e5f3db,/items/brasil/teams/sport/collections/07-17/2017-e5f3db,/items/brasil/teams/sport/collections/11-17/2017-e5f3db,unique record references,ET028_EXCLUSIVE
43938,paises/brasil/xvpira/2012.htm#editorial:hx001:table-61:description-table-68,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:6b25d5455155c8f5e6b43c93fb76aeb885f933c2bba4a0c7a28718dd831614f9,2012,2012-eecdaa,/items/brasil/teams/xvpira/collections/07-17/2012-eecdaa,/items/brasil/teams/xvpira/collections/08-22/2012-eecdaa,unique record references,ET028_EXCLUSIVE
43939,paises/brasil/xvpira/2012.htm#editorial:hx001:table-82:description-table-89,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/09_22,item:3d856033d74aa007adab80ff6c1cbbcf8506fba1d6eb1972c14d0d6c4d79c63b,2012,2012-04b9b4,/items/brasil/teams/xvpira/collections/07-17/2012-04b9b4,/items/brasil/teams/xvpira/collections/09-22/2012-04b9b4,unique record references,ET028_EXCLUSIVE
43948,paises/brasil/xvpira/2015.htm#editorial:hx001:table-38:description-table-47,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:70f3ab83a783ce064ed8ba4323a2c57ddb188c75d41aa22d4594498606e892d7,2015,2015-25b411,/items/brasil/teams/xvpira/collections/07-17/2015-25b411,/items/brasil/teams/xvpira/collections/08-22/2015-25b411,unique record references,ET028_EXCLUSIVE
43950,paises/brasil/xvpira/2015.htm#editorial:hx001:table-84:description-table-93,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:fb7a0d18ff1820039a9408a9d53602de24690d4f7bc519200ea98d834ed03f75,2015,2015-f30d6d,/items/brasil/teams/xvpira/collections/07-17/2015-f30d6d,/items/brasil/teams/xvpira/collections/08-22/2015-f30d6d,unique record references,ET028_EXCLUSIVE
43951,paises/brasil/xvpira/2015.htm#editorial:hx001:table-107:description-table-116,paises/brasil/xvpira,camisas/brasil/xvpira/07_17,camisas/brasil/xvpira/08_22,item:dac003ba344171ab3c9f580b2b86e2d127265d5a7069a68142acc9bec9d68526,2015,2015-2f2642,/items/brasil/teams/xvpira/collections/07-17/2015-2f2642,/items/brasil/teams/xvpira/collections/08-22/2015-2f2642,unique record references,ET028_EXCLUSIVE
44018,paises/italia/bologna/6364.htm#editorial:hx001:table-34:description-table-43,paises/italia/bologna,camisas/italia/bologna/03_20,camisas/italia/bologna/04_20,item:eab2bf5bedc7c7d168c26fb45b21a863d4cac881c1639979dce459fa9d5d3cfe,1963-1964,1963-1964-ac60b2,/items/italia/teams/bologna/collections/03-20/1963-1964-ac60b2,/items/italia/teams/bologna/collections/04-20/1963-1964-ac60b2,unique record references,ET028_EXCLUSIVE
44129,paises/italia/cagliari/1213.htm#editorial:hx001:table-87:description-table-96,paises/italia/cagliari,camisas/italia/cagliari/11_13,camisas/italia/cagliari/01_14,item:a69eae7d0b6e0b79f26fc2b36b3da44914ef134c8ce0094cd9e3a272242ad97b,2012-2013,2012-2013-3cab71,/items/italia/teams/cagliari/collections/11-13/2012-2013-3cab71,/items/italia/teams/cagliari/collections/01-14/2012-2013-3cab71,unique record references,ET028_EXCLUSIVE
44152,paises/italia/cagliari/1314.htm#editorial:hx001:table-163:description-table-170,paises/italia/cagliari,camisas/italia/cagliari/03_14_2,camisas/italia/cagliari/07_17,item:56ef712af5b09c361f759410d4e8bca439e89b752f6acf0db31e7047a8dfca16,2013-2014,2013-2014-194cc9,/items/italia/teams/cagliari/collections/03-14-2/2013-2014-194cc9,/items/italia/teams/cagliari/collections/07-17/2013-2014-194cc9,unique record references,ET028_EXCLUSIVE
44156,paises/italia/cagliari/1415.htm#editorial:hx001:table-30:description-table-39,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:456bee6ad89ee379530f81bc20afb8f25588de0f34ea2e6d5b222c1d85640529,2014-2015,2014-2015-0599b2,/items/italia/teams/cagliari/collections/02-17/2014-2015-0599b2,/items/italia/teams/cagliari/collections/07-17/2014-2015-0599b2,unique record references,ET028_EXCLUSIVE
44157,paises/italia/cagliari/1415.htm#editorial:hx001:table-53:description-table-62,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:c82b3ad1a00344b86fef3bb5ed4a950debc12db1dff95abf41817c9e565ec172,2014-2015,2014-2015-653029,/items/italia/teams/cagliari/collections/02-17/2014-2015-653029,/items/italia/teams/cagliari/collections/07-17/2014-2015-653029,unique record references,ET028_EXCLUSIVE
44158,paises/italia/cagliari/1415.htm#editorial:hx001:table-76:description-table-85,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:6d9256bca26cabf21fe14e70f05db170788a9ce28ae69fada214ca4e347701ba,2014-2015,2014-2015-7ea559,/items/italia/teams/cagliari/collections/02-17/2014-2015-7ea559,/items/italia/teams/cagliari/collections/07-17/2014-2015-7ea559,unique record references,ET028_EXCLUSIVE
44159,paises/italia/cagliari/1415.htm#editorial:hx001:table-99:description-table-108,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:5be9e070e352cd530b36da01fa513d1c7de217964638d139c8d44b73962e197c,2014-2015,2014-2015-900e9d,/items/italia/teams/cagliari/collections/02-17/2014-2015-900e9d,/items/italia/teams/cagliari/collections/07-17/2014-2015-900e9d,unique record references,ET028_EXCLUSIVE
44160,paises/italia/cagliari/1415.htm#editorial:hx001:table-122:description-table-131,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:c10f09f3a5d4b8df426cea3a3eb710c1284fe61ec24d15261e8222a15693a13b,2014-2015,2014-2015-d037aa,/items/italia/teams/cagliari/collections/02-17/2014-2015-d037aa,/items/italia/teams/cagliari/collections/07-17/2014-2015-d037aa,unique record references,ET028_EXCLUSIVE
44161,paises/italia/cagliari/1415.htm#editorial:hx001:table-146:description-table-155,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:8ab94fcb294aff933bb75bc3f0ead9ceec8affff5976c2a27ecbdafb767b56a7,2014-2015,2014-2015-39583b,/items/italia/teams/cagliari/collections/02-17/2014-2015-39583b,/items/italia/teams/cagliari/collections/07-17/2014-2015-39583b,unique record references,ET028_EXCLUSIVE
44163,paises/italia/cagliari/1415.htm#editorial:hx001:table-189:description-table-198,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:35878238631e8da5c18611a2d101c8067a7a6d01479c7d07f8ae0acdf9e42a91,2014-2015,2014-2015-a7e52d,/items/italia/teams/cagliari/collections/02-17/2014-2015-a7e52d,/items/italia/teams/cagliari/collections/07-17/2014-2015-a7e52d,unique record references,ET028_EXCLUSIVE
44164,paises/italia/cagliari/1415.htm#editorial:hx001:table-212:description-table-221,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:5a0dcc87d6a11f0f2220b41e89470a1febf24328e2337fe28f1405831f610314,2014-2015,2014-2015-b87563,/items/italia/teams/cagliari/collections/02-17/2014-2015-b87563,/items/italia/teams/cagliari/collections/07-17/2014-2015-b87563,unique record references,ET028_EXCLUSIVE
44165,paises/italia/cagliari/1415.htm#editorial:hx001:table-239:description-table-248,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:d881ed69a00ba2941adb4db02d8837849360a0925a7920f9bd9b66058a5dbbc3,2014-2015,2014-2015-b11d1b,/items/italia/teams/cagliari/collections/02-17/2014-2015-b11d1b,/items/italia/teams/cagliari/collections/07-17/2014-2015-b11d1b,unique record references,ET028_EXCLUSIVE
44166,paises/italia/cagliari/1415.htm#editorial:hx001:table-266:description-table-275,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:a3d52727cd9fd972dcbdc9f4d503845adffbf48bea1ad5e9edb692565eff9edb,2014-2015,2014-2015-9561aa,/items/italia/teams/cagliari/collections/02-17/2014-2015-9561aa,/items/italia/teams/cagliari/collections/07-17/2014-2015-9561aa,unique record references,ET028_EXCLUSIVE
44167,paises/italia/cagliari/1415.htm#editorial:hx001:table-289:description-table-298,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:561435f4ce6298b9fc8f98f3ca2bee3336367c6e5e2190f772acb7d8d23383bb,2014-2015,2014-2015-ebd9a1,/items/italia/teams/cagliari/collections/02-17/2014-2015-ebd9a1,/items/italia/teams/cagliari/collections/07-17/2014-2015-ebd9a1,unique record references,ET028_EXCLUSIVE
44168,paises/italia/cagliari/1415.htm#editorial:hx001:table-312:description-table-321,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:2fa4ada1c376fd91bb02b5917fc6946cfd3beb2b925f8e7d18f58a4c51bec2ce,2014-2015,2014-2015-a56135,/items/italia/teams/cagliari/collections/02-17/2014-2015-a56135,/items/italia/teams/cagliari/collections/07-17/2014-2015-a56135,unique record references,ET028_EXCLUSIVE
44169,paises/italia/cagliari/1415.htm#editorial:hx001:table-335:description-table-344,paises/italia/cagliari,camisas/italia/cagliari/02_17,camisas/italia/cagliari/07_17,item:9fef661dba84ebea060469cb082606a882e994d360263dbe65d5469eeab6b466,2014-2015,2014-2015-eff04f,/items/italia/teams/cagliari/collections/02-17/2014-2015-eff04f,/items/italia/teams/cagliari/collections/07-17/2014-2015-eff04f,unique record references,ET028_EXCLUSIVE
